nan,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+03
495.3365444,0.192145143,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
551.4022721,0.347994783,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
606.656968,0.547761342,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
660.5875912,0.622964949,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
715.1013676,0.656943236,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
768.2506471,0.667442937,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
821.2511384,0.68353632,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
874.7505317,0.681372723,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
929.2606994,0.66575046,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
984.8663749,0.714431848,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1045.378046,0.91009049,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1119.735163,0.883839744,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1176.025452,0.973963179,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1232.134257,0.990516848,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1288.661979,0.950167059,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1345.323138,0.954399235,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1401.646372,0.969907725,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1457.755158,0.98447497,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1514.088306,1.003932785,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1570.270344,1.013277655,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1626.690561,1.009298496,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1682.875971,0.999488921,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1739.856793,1.007674272,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1797.863002,0.988364093,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1859.288979,0.965438367,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1918.850808,0.919516518,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1976.525454,0.927404563,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2033.573433,0.950990942,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2090.388029,0.947476501,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2147.344113,0.941292222,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2204.370808,0.94866192,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2261.291776,0.954159292,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2318.263148,0.963741573,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2375.314122,0.974092673,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2432.400031,0.987702704,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2489.440422,0.997053615,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2547.618632,0.993831896,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2606.018728,0.988312158,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2664.413339,0.988519134,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2722.340186,0.990155923,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2779.739383,0.987729311,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2837.028031,1.005139623,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2894.228526,1.015221985,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2951.461005,1.006436948,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3008.626019,1.007848743,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3065.794604,1.006832689,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3122.999181,1.01678056,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3180.286391,1.027931598,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3237.289968,1.035733082,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3294.557576,1.044332251,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3351.85875,1.030808281,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3409.256078,1.040786498,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3466.658859,1.059283697,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3524.515918,1.064275243,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3582.450081,1.042845397,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3641.155531,1.070789579,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3699.314382,1.048746446,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3757.632045,1.034396242,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3815.084411,1.027586691,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3872.673983,1.030551411,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3930.054528,1.025004297,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3987.480682,1.025351567,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4044.856712,1.036660373,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4102.180948,1.030675846,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4159.517948,1.021473638,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4216.814263,1.0208881,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4274.015465,1.013257237,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4331.37145,1.02507662,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4388.724646,1.022597631,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4446.238981,1.027086251,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4503.528281,1.030503172,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4561.012554,1.045212592,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4618.347506,1.036663377,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4675.624586,1.03650707,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4733.067945,1.042463163,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4790.342852,1.048735312,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4847.81872,1.051235119,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4905.444555,1.046523101,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4963.047381,1.047483326,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
